,Scope,Level,Level.1,Level.2,Level.3,Column Text,Unit,GHG,GHG Emission factor
1549,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,<1350 cc,km,N2O,1.42e-05
1550,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1350 - 1600 cc,km,CO2e,0.00997327
1551,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1350 - 1600 cc,km,CO2,0.009578324
1552,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1350 - 1600 cc,km,CH4,0.000381261
1553,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1350 - 1600 cc,km,N2O,1.37e-05
1554,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1600 -2000 cc,km,CO2e,0.010927615
1555,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1600 -2000 cc,km,CO2,0.010494876
1556,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1600 -2000 cc,km,CH4,0.000417744
1557,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,1600 -2000 cc,km,N2O,1.5e-05
1558,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,2000 - 3000 cc,km,CO2e,0.012368472
1559,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,2000 - 3000 cc,km,CO2,0.011878675
1560,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,2000 - 3000 cc,km,CH4,0.000472825
1561,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,2000 - 3000 cc,km,N2O,1.7e-05
1562,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,>3000 cc,km,CO2e,0.014628674
1563,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,>3000 cc,km,CO2,0.014049372
1564,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,>3000 cc,km,CH4,0.000559229
1565,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : diesel PHEV,>3000 cc,km,N2O,2.01e-05
1566,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,<1350 cc,km,CO2e,0.021460853
1567,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,<1350 cc,km,CO2,0.020610994
1568,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,<1350 cc,km,CH4,0.000820411
1569,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,<1350 cc,km,N2O,2.94e-05
1570,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1350 - 1600 cc,km,CO2e,0.023043591
1571,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1350 - 1600 cc,km,CO2,0.022131054
1572,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1350 - 1600 cc,km,CH4,0.000880916
1573,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1350 - 1600 cc,km,N2O,3.16e-05
1574,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1600 -2000 cc,km,CO2e,0.026071113
1575,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1600 -2000 cc,km,CO2,0.025038685
1576,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1600 -2000 cc,km,CH4,0.000996653
1577,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,1600 -2000 cc,km,N2O,3.58e-05
1578,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,2000 - 3000 cc,km,CO2e,0.032109963
1579,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,2000 - 3000 cc,km,CO2,0.030838394
1580,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,2000 - 3000 cc,km,CH4,0.001227508
1581,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,2000 - 3000 cc,km,N2O,4.41e-05
1582,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,>3000 cc,km,CO2e,0.037534569
1583,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,>3000 cc,km,CO2,0.036048183
1584,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,>3000 cc,km,CH4,0.001434881
1585,3,Freight Transport,Light commercial vehicles,2010 - 2015 Fleet,Electricity : BEV ,>3000 cc,km,N2O,5.15e-05
1586,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,<1350 cc,km,CO2e,0.184060673
1587,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,<1350 cc,km,CO2,0.175274007
1588,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,<1350 cc,km,CH4,0.002063568
1589,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,<1350 cc,km,N2O,0.006723098
1590,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1350 - 1600 cc,km,CO2e,0.197635148
1591,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1350 - 1600 cc,km,CO2,0.188200465
1592,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1350 - 1600 cc,km,CH4,0.002215756
1593,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1350 - 1600 cc,km,N2O,0.007218926
1594,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1600 -2000 cc,km,CO2e,0.266657901
1595,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1600 -2000 cc,km,CO2,0.253928218
1596,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1600 -2000 cc,km,CH4,0.002989594
1597,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,1600 -2000 cc,km,N2O,0.009740088
1598,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,2000 - 3000 cc,km,CO2e,0.282072982
1599,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,2000 - 3000 cc,km,CO2,0.268607416
1600,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,2000 - 3000 cc,km,CH4,0.003162418
1601,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,2000 - 3000 cc,km,N2O,0.010303148
1602,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,>3000 cc,km,CO2e,0.322106178
1603,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,>3000 cc,km,CO2,0.306729513
1604,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,>3000 cc,km,CH4,0.003611244
1605,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol,>3000 cc,km,N2O,0.011765421
1606,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,<1350 cc,km,CO2e,0.188618375
1607,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,<1350 cc,km,CO2,0.185416747
1608,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,<1350 cc,km,CH4,0.000247804
1609,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,<1350 cc,km,N2O,0.002953824
1610,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1350 - 1600 cc,km,CO2e,0.181510064
1611,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1350 - 1600 cc,km,CO2,0.178429093
1612,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1350 - 1600 cc,km,CH4,0.000238465
1613,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1350 - 1600 cc,km,N2O,0.002842506
1614,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1600 -2000 cc,km,CO2e,0.241629621
1615,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1600 -2000 cc,km,CO2,0.237528174
1616,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1600 -2000 cc,km,CH4,0.000317449
1617,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,1600 -2000 cc,km,N2O,0.003783998
1618,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,2000 - 3000 cc,km,CO2e,0.259089027
1619,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,2000 - 3000 cc,km,CO2,0.254691222
1620,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,2000 - 3000 cc,km,CH4,0.000340387
1621,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,2000 - 3000 cc,km,N2O,0.004057418
1622,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,>3000 cc,km,CO2e,0.26234961
1623,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,>3000 cc,km,CO2,0.25789646
1624,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,>3000 cc,km,CH4,0.000344671
1625,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel ,>3000 cc,km,N2O,0.004108479
1626,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,<1350 cc,km,CO2e,0.143910587
1627,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,<1350 cc,km,CO2,0.137608806
1628,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,<1350 cc,km,CH4,0.001620121
1629,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,<1350 cc,km,N2O,0.00468166
1630,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1350 - 1600 cc,km,CO2e,0.154523993
1631,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1350 - 1600 cc,km,CO2,0.147757455
1632,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1350 - 1600 cc,km,CH4,0.001739605
1633,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1350 - 1600 cc,km,N2O,0.005026932
1634,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1600 -2000 cc,km,CO2e,0.208490463
1635,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1600 -2000 cc,km,CO2,0.199360758
1636,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1600 -2000 cc,km,CH4,0.002347151
1637,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,1600 -2000 cc,km,N2O,0.006782554
1638,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,2000 - 3000 cc,km,CO2e,0.220542975
1639,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,2000 - 3000 cc,km,CO2,0.210885495
1640,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,2000 - 3000 cc,km,CH4,0.002482836
1641,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,2000 - 3000 cc,km,N2O,0.007174643
1642,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CO2e,0.251843527
1643,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CO2,0.240815411
1644,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,CH4,0.002835212
1645,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol hybrid,>3000 cc,km,N2O,0.008192904
1646,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,<1350 cc,km,CO2e,0.169636921
1647,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,<1350 cc,km,CO2,0.166757486
1648,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,<1350 cc,km,CH4,0.000222867
1649,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,<1350 cc,km,N2O,0.002656569
1650,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1350 - 1600 cc,km,CO2e,0.163243949
1651,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1350 - 1600 cc,km,CO2,0.160473028
1652,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1350 - 1600 cc,km,CH4,0.000214468
1653,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1350 - 1600 cc,km,N2O,0.002556453
1654,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1600 -2000 cc,km,CO2e,0.217313424
1655,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1600 -2000 cc,km,CO2,0.213624722
1656,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1600 -2000 cc,km,CH4,0.000285503
1657,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,1600 -2000 cc,km,N2O,0.003403198
1658,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,2000 - 3000 cc,km,CO2e,0.233015817
1659,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,2000 - 3000 cc,km,CO2,0.229060581
1660,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,2000 - 3000 cc,km,CH4,0.000306133
1661,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,2000 - 3000 cc,km,N2O,0.003649103
1662,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,>3000 cc,km,CO2e,0.235948274
1663,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,>3000 cc,km,CO2,0.231943263
1664,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,>3000 cc,km,CH4,0.000309985
1665,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel hybrid ,>3000 cc,km,N2O,0.003695026
1666,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,<1350 cc,km,CO2e,0.075313207
1667,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,<1350 cc,km,CO2,0.072015275
1668,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,<1350 cc,km,CH4,0.000847863
1669,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,<1350 cc,km,N2O,0.002450069
1670,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1350 - 1600 cc,km,CO2e,0.080867556
1671,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1350 - 1600 cc,km,CO2,0.077326402
1672,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1350 - 1600 cc,km,CH4,0.000910393
1673,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1350 - 1600 cc,km,N2O,0.002630761
1674,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1600 -2000 cc,km,CO2e,0.109110009
1675,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1600 -2000 cc,km,CO2,0.10433213
1676,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1600 -2000 cc,km,CH4,0.001228342
1677,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,1600 -2000 cc,km,N2O,0.003549537
1678,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,2000 - 3000 cc,km,CO2e,0.11541749
1679,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,2000 - 3000 cc,km,CO2,0.110363409
1680,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,2000 - 3000 cc,km,CH4,0.001299351
1681,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,2000 - 3000 cc,km,N2O,0.00375473
1682,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,>3000 cc,km,CO2e,0.131798113
1683,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,>3000 cc,km,CO2,0.126026731
1684,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,>3000 cc,km,CH4,0.001483761
1685,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Petrol PHEV,>3000 cc,km,N2O,0.00428762
1686,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,<1350 cc,km,CO2e,0.009900073
1687,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,<1350 cc,km,CO2,0.009508026
1688,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,<1350 cc,km,CH4,0.000378463
1689,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,<1350 cc,km,N2O,1.36e-05
1690,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1350 - 1600 cc,km,CO2e,0.010630203
1691,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1350 - 1600 cc,km,CO2,0.010209242
1692,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1350 - 1600 cc,km,CH4,0.000406374
1693,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1350 - 1600 cc,km,N2O,1.46e-05
1694,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1600 -2000 cc,km,CO2e,0.012026825
1695,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1600 -2000 cc,km,CO2,0.011550557
1696,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1600 -2000 cc,km,CH4,0.000459765
1697,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,1600 -2000 cc,km,N2O,1.65e-05
1698,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,2000 - 3000 cc,km,CO2e,0.014812597
1699,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,2000 - 3000 cc,km,CO2,0.014226012
1700,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,2000 - 3000 cc,km,CH4,0.00056626
1701,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,2000 - 3000 cc,km,N2O,2.03e-05
1702,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,>3000 cc,km,CO2e,0.017315014
1703,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,>3000 cc,km,CO2,0.016629332
1704,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,>3000 cc,km,CH4,0.000661923
1705,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : petrol PHEV,>3000 cc,km,N2O,2.38e-05
1706,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,<1350 cc,km,CO2e,0.088776655
1707,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,<1350 cc,km,CO2,0.087269751
1708,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,<1350 cc,km,CH4,0.000116633
1709,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,<1350 cc,km,N2O,0.001390271
1710,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1350 - 1600 cc,km,CO2e,0.085431
1711,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1350 - 1600 cc,km,CO2,0.083980885
1712,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1350 - 1600 cc,km,CH4,0.000112238
1713,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1350 - 1600 cc,km,N2O,0.001337877
1714,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1600 -2000 cc,km,CO2e,0.113727358
1715,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1600 -2000 cc,km,CO2,0.111796938
1716,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1600 -2000 cc,km,CH4,0.000149413
1717,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,1600 -2000 cc,km,N2O,0.001781007
1718,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,2000 - 3000 cc,km,CO2e,0.121944944
1719,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,2000 - 3000 cc,km,CO2,0.119875038
1720,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,2000 - 3000 cc,km,CH4,0.000160209
1721,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,2000 - 3000 cc,km,N2O,0.001909697
1722,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,>3000 cc,km,CO2e,0.123479597
1723,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,>3000 cc,km,CO2,0.121383641
1724,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,>3000 cc,km,CH4,0.000162226
1725,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Diesel PHEV,>3000 cc,km,N2O,0.00193373
1726,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : diesel PHEV,<1350 cc,km,CO2e,0.010042015
1727,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : diesel PHEV,<1350 cc,km,CO2,0.009644347
1728,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : diesel PHEV,<1350 cc,km,CH4,0.000383889
1729,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : diesel PHEV,<1350 cc,km,N2O,1.38e-05
1730,3,Freight Transport,Light commercial vehicles,Post 2015 Fleet,Electricity : diesel PHEV,1350 - 1600 cc,km,CO2e,0.009645022
